Hesperocyon_gregarius_first	39.5144377288641
Prohesperocyon_wilsoni_first	36.5756040192442
Hesperocyon_coloradensis_first	33.6950230894145
Otarocyon_macdonaldi_first	36.8003398608416
Mesocyon_temnodon_first	32.6769389955327
Osbornodon_renjiei_first	32.2573831037851
Archaeocyon_pavidus_first	30.4993755138014
Cynodesmus_thooides_first	30.5309609827818
Osbornodon_sesnoni_first	31.3302772300551
Oxetocyon_cuspidatus_first	30.3309057802428
Archaeocyon_leptodus_first	30.900356091815
Ectopocynus_antiquus_first	30.3720776756294
Paraenhydrocyon_josephi_first	28.5811100132763
Cynarctoides_lemur_first	27.1232033096254
Phlaocyon_latidens_first	29.9850542941596
Rhizocyon_oregonensis_first	27.2022010762244
Enhydrocyon_crassidens_first	26.9794878315181
Leptocyon_vulpinus_first	19.2801812223624
Paraenhydrocyon_robustus_first	19.8548203316983
Cormocyon_haydeni_first	20.1805724280421
Leptocyon_gregorii_first	21.6855720759835
Cynarctoides_acridens_first	28.8374873164576
Enhydrocyon_pahinsintewakpa_first	28.8892538379878
Archaeocyon_falkenbachi_first	22.566384943435
Otarocyon_cooki_first	26.7967844683677
Cormocyon_copei_first	27.3471063498408
Caedocyon_tedfordi_first	22.4078890802339
Mesocyon_coryphaeus_first	24.7976697914302
Leptocyon_mollis_first	26.7958321399987
Mesocyon_brachyops_first	30.8214900586288
Enhydrocyon_stenocephalus_first	25.6678808283061
Cynarctoides_roii_first	27.2774360969663
Philotrox_condoni_first	29.3696138691157
Ectopocynus_intermedius_first	25.7896644077264
Phlaocyon_minor_first	26.1856524199247
Cynodesmus_martini_first	19.0537703989539
Sunkahetanka_geringensis_first	26.9876314226538
Leptocyon_douglassi_first	25.9281020369381
Desmocyon_thomsoni_first	26.9787324685603
Phlaocyon_annectens_first	22.8374896897469
Phlaocyon_achoros_first	26.204589431386
Paraenhydrocyon_wallovianus_first	23.2133075726801
Cynarctoides_luskensis_first	20.6379792574327
Osbornodon_brachypus_first	26.3013359007891
Enhydrocyon_basilatus_first	23.7106024255045
Phlaocyon_multicuspus_first	19.8678373822942
Phlaocyon_leucosteus_first	21.6659643618856
